CodeAdmin;DRE;IEPP;NOM_ETABLISSEMENT;Village;Latitude;Longitude;Privé
10104P019P;DRE GOLFE LOME;IEPP LOME OUEST;EPP SOVIEPE G/C;SOVIEPE;6,178851235;1,18025456;0
10105P035C;DRE GOLFE LOME;IEPP LOME AEROPORT;EPC AKLOUA COPE;HEDZRANAWOE;6,17880573;1,2418092;1
10105P036C;DRE GOLFE LOME;IEPP LOME AEROPORT;EPC AMOU OBLO;HEDZRANAWOE;6,17879375;1,24177622;1
10104P017P;DRE GOLFE LOME;IEPP LOME OUEST;EPP SOVIEPE G/A;SOVIEPE;6,1787;1,17993;0
10104P017P;DRE GOLFE LOME;IEPP LOME OUEST;EPP SOVIEPE G/A;SOVIEPE;6,1787;1,17993;0
10105P190L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL AGLA ETOILE DU MATIN;ATTIEGOU;6,17865;1,27312;1
10105P195L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL LA REUSSITE ASSUREE;ATTIEGOU;6,17857881;1,27207113;1
10103P126L;DRE GOLFE LOME;IEPP LOME EST;EPL SAINT AUGUSTIN G/A;BAGUIDA=ADAMAVO;6,178492;1,309985;1
10103P127L;DRE GOLFE LOME;IEPP LOME EST;EPL SAINT AUGUSTIN G/B;BAGUIDA=ADAMAVO;6,17839;1,310062;1
10103P098L;DRE GOLFE LOME;IEPP LOME EST;EPL LE MONDE;BAGUIDA=ADAMAVO;6,178355;1,302848333;1
10103P134L;DRE GOLFE LOME;IEPP LOME EST;EPL SITTOU LA GARE;ADAKPAME;6,178341667;1,312685;1
10103P197L;DRE GOLFE LOME;IEPP LOME EST;EPL TATA GRACE;BAGUIDA=ADAMAVO;6,178341667;1,312685;1
10103P129L;DRE GOLFE LOME;IEPP LOME EST;EPL SAINT NICOLAS;BAGUIDA=KPOGAN;6,178307;1,324013;1
10104P070L;DRE GOLFE LOME;IEPP LOME OUEST;EPL DELALI;AFLAO-SAGBADO=AWATAME;6,17817;1,16693;1
10103P015P;DRE GOLFE LOME;IEPP LOME EST;EPP BAGUIDA PLANTATION G/A;BAGUIDA=BAGUIDA;6,17793;1,3677;0
10103P016P;DRE GOLFE LOME;IEPP LOME EST;EPP BAGUIDA PLANTATION G/B;BAGUIDA=BAGUIDA;6,177906667;1,367793333;0
10104P074L;DRE GOLFE LOME;IEPP LOME OUEST;EPL ELITE;SOVIEPE;6,17788;1,18712;1
10107P064L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL LA GARANDERIE;AFLAOGAKLI;6,17787;1,20392;1
10104P040C;DRE GOLFE LOME;IEPP LOME OUEST;EPC YOKOE;AFLAO-SAGBADO=YOKOEAGBLEGAN;6,17782;1,14465;1
10103P166L;DRE GOLFE LOME;IEPP LOME EST;EPL ACADEMIE;ADAKPAME;6,177711;1,291299;1
10103P092L;DRE GOLFE LOME;IEPP LOME EST;EPL LA SILHOUETTE ADAMAVO;BAGUIDA=ADAMAVO;6,177589;1,309907;1
10104P013P;DRE GOLFE LOME;IEPP LOME OUEST;EPP LANKOUVI G/A;AFLAO-SAGBADO=LANKOUVI;6,17758;1,12663;0
10103P180L;DRE GOLFE LOME;IEPP LOME EST;EPL DZIDULA G/A;BAGUIDA=ADAMAVO;6,177568;1,315322;1
10104P102P;DRE GOLFE LOME;IEPP LOME OUEST;EPP LANKOUVI G/B;AFLAO-SAGBADO=LANKOUVI;6,177543801;1,126318873;0
10105P089L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP ADJAHOUN TODJI;HEDZRANAWOE;6,17753589;1,24900174;0
10103P172L;DRE GOLFE LOME;IEPP LOME EST;EPL JERUSALEM;BAGUIDA=KPOGAN;6,177467;1,30246;1
10103P014P;DRE GOLFE LOME;IEPP LOME EST;EPP BAGUIDA III;BAGUIDA=BAGUIDA;6,177445;1,321445;0
10105P160L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP AMOUTA 1;ADAKPAME;6,17744342;1,27845467;0
10103P066L;DRE GOLFE LOME;IEPP LOME EST;EPL DZIDULA G/B;BAGUIDA=ADAMAVO;6,17732;1,315911667;1
10103P193L;DRE GOLFE LOME;IEPP LOME EST;EPL JESUS NOUS AIME;BAGUIDA=AGODEKE;6,17725;1,365565;1
10105P085L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP ZEBE;ADAKPAME;6,177132;1,274171;0
10105P048L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP AGADJI TODJI 1 G/A;HEDZRANAWOE;6,17707;1,2351;0
10105P237L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL REHOBOTH;HEDZRANAWOE;6,17701738;1,23997391;1
10104P162P;DRE GOLFE LOME;IEPP LOME OUEST;EPP YOKOE;AFLAO-SAGBADO=YOKOEKOPEGAN;6,17695;1,138894;0
10104P162P;DRE GOLFE LOME;IEPP LOME OUEST;EPP YOKOE;AFLAO-SAGBADO=YOKOEKOPEGAN;6,17695;1,138894;0
10102P071L;DRE GOLFE LOME;IEPP AGOENYIVE OUEST;EPL KOUVAHEY (ADIDOADIN);AFLAO-GAKLI=ADIDOADIN;6,1769;1,19128;1
10103P060L;DRE GOLFE LOME;IEPP LOME EST;EPL DANTE;BAGUIDA=BAGUIDA;6,176888333;1,300788333;1
10105P158L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP AMLAME MARCHE;ATTIEGOU;6,17687703;1,27239204;0
10103P026C;DRE GOLFE LOME;IEPP LOME EST;EPC AGODEKE G/A;BAGUIDA=AGODEKE;6,176701667;1,364018333;1
10107P012P;DRE GOLFE LOME;IEPP LOME CENTRE;EPP BE KLIKAME G/B;BEKLIKAME;6,17661909;1,20581945;0
10103P229C;DRE GOLFE LOME;IEPP LOME EST;EPC AGODEKE G/B;BAGUIDA=AGODEKE;6,176595;1,363998333;1
10107P011P;DRE GOLFE LOME;IEPP LOME CENTRE;EPP BE KLIKAME G/A;CASABLANCA;6,17658;1,20572;0
10103P113L;DRE GOLFE LOME;IEPP LOME EST;EPL NOUVEAU ROBERT;ADAKPAME;6,176481;1,294018;1
10103P202L;DRE GOLFE LOME;IEPP LOME EST;EPL LA PLENITUDE Adamavo;AFLAO-GAKLI=ADIDOADIN;6,176438333;1,317475;1
10103P009P;DRE GOLFE LOME;IEPP LOME EST;EPP AVEPOZO G/A;BAGUIDA=BAGUIDA;6,17638;1,3437;0
10103P227P;DRE GOLFE LOME;IEPP LOME EST;EPP AVEPOZO G/B;BAGUIDA=AVEPOZO;6,176246667;1,343611667;0
10103P096L;DRE GOLFE LOME;IEPP LOME EST;EPL LE DEFI;BAGUIDA=ADAMAVO;6,176205;1,29843;1
10103P024C;DRE GOLFE LOME;IEPP LOME EST;EPC ABLODESSITO;BAGUIDA=ADAMAVO;6,176029;1,314048;1
10107P111L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL SAINTE MARIE;AFLAOGAKLI;6,17597;1,19858;1
10103P045L;DRE GOLFE LOME;IEPP LOME EST;EPL 8 JUILLET;BAGUIDA=ADAMAVO;6,175936;1,31394;1
10105P139L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP OGBATANAWLOU;HEDZRANAWOE;6,1759216;1,24407996;0
10103P153L;DRE GOLFE LOME;IEPP LOME EST;EPL ESPRIT SAINT;ADAKPAME;6,175853333;1,286811667;1
10103P110L;DRE GOLFE LOME;IEPP LOME EST;EPL MEDIUS;BAGUIDA=ADAMAVO;6,17584;1,309742;1
10107P129L;DRE GOLFE LOME;IEPP LOME CENTRE;EPC SAINT ESPRIT;BEKLIKAME;6,175736;1,28672;1
10103P241L;DRE GOLFE LOME;IEPP LOME EST;EPL LE PAPILLON;BAGUIDA=BAGUIDA;6,175726667;1,325213333;1
10107P055L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL EVEREST;BEHEDJE;6,17569562;1,20584006;1
10104P184L;DRE GOLFE LOME;IEPP LOME OUEST;EPL AMESIKA YOKOE;TOTSI;6,175673646;1,14842467;1
10103P249L;DRE GOLFE LOME;IEPP LOME EST;EPL SAINT JEAN DE DIEU;BAGUIDA=AGODEKE;6,175603333;1,304433333;1
10105P152C;DRE GOLFE LOME;IEPP LOME AEROPORT;EPI OMAR IBN KHATAAB;HEDZRANAWOE;6,17555645;1,24538094;1
10105P241L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP AGNAMOUTO;ATTIEGOU;6,17549493;1,27046233;0
10104P142L;DRE GOLFE LOME;IEPP LOME OUEST;EPL MONTAIGNE II;AFLAOGAKLI;6,17537;1,19678;1
10103P214L;DRE GOLFE LOME;IEPP LOME EST;EPL LA PUISSANCE DE DIEU;BAGUIDA=DEVEGO;6,175355;1,311313333;1
10103P183L;DRE GOLFE LOME;IEPP LOME EST;EPL LA VICTOIRE DIVINE;BAGUIDA=ADAMAVO;6,175355;1,311313333;1
10103P216L;DRE GOLFE LOME;IEPP LOME EST;EPL LA BRAVOURE;ADAKPAME;6,175205;1,30928;1
10105P033C;DRE GOLFE LOME;IEPP LOME AEROPORT;EPC EVIAWOU;ANFAME;6,17505;1,27148;1
10107P030P;DRE GOLFE LOME;IEPP LOME CENTRE;EPP GAKLI G/B;AFLAOGAKLI;6,17489153;1,19851427;0
10104P087L;DRE GOLFE LOME;IEPP LOME OUEST;EPL GRAND MAX;AFLAOGAKLI;6,17487;1,17478;1
10103P151L;DRE GOLFE LOME;IEPP LOME EST;EPL CAMARA G/A;ADAKPAME;6,174856667;1,286616667;1
10103P181L;DRE GOLFE LOME;IEPP LOME EST;EPL CAMARA G/B;BEKPOTA;6,174856667;1,286616667;1
10105P245L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL KONOURA;HEDZRANAWOE;6,17483803;1,23804047;1
10104P064L;DRE GOLFE LOME;IEPP LOME OUEST;EPL CAMARALAYE;SOVIEPE;6,17473;1,286315;1
10107P029P;DRE GOLFE LOME;IEPP LOME CENTRE;EPP GAKLI G/A;AFLAOGAKLI;6,17472;1,19805;0
10103P053L;DRE GOLFE LOME;IEPP LOME EST;EPL BON BERGER;BAGUIDA=AVEPOZO;6,174715;1,299888333;1
10103P148L;DRE GOLFE LOME;IEPP LOME EST;EPL MON BERGER;BAGUIDA=BAGUIDA;6,174715;1,299888333;1
10103P144L;DRE GOLFE LOME;IEPP LOME EST;EPL GRATIAS;ADAKPAME;6,174551667;1,28747;1
10104P005P;DRE GOLFE LOME;IEPP LOME OUEST;EPP AVENOU G/A;AFLAOGAKLI;6,1744;1,19018;0
10106P261L;DRE GOLFE LOME;IEPP LOME EST;EPL LUMINIS;ADAKPAME;6,17433;1,29158;1
10103P243C;DRE GOLFE LOME;IEPP LOME EST;EPL LA FIDELITE;BAGUIDA=AVEPOZO;6,174286667;1,35483;1
10103P002P;DRE GOLFE LOME;IEPP LOME EST;EPP ADAMAVOKOPE G/B;BAGUIDA=ADAMAVO;6,174275;1,30485;0
10103P001P;DRE GOLFE LOME;IEPP LOME EST;EPP ADAMAVOKOPE G/A;BAGUIDA=ADAMAVO;6,174168;1,304672;0
10104P045C;DRE GOLFE LOME;IEPP LOME OUEST;EPE AWATAME;AFLAO-SAGBADO=AWATAME;6,17413;1,17722;1
10103P107L;DRE GOLFE LOME;IEPP LOME EST;EPL MAMADOU ET BINETA;ADAKPAME;6,17412;1,29322;1
10104P101L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LA COLOMBE;AFLAOGAKLI;6,17405;1,19507;1
10103P119L;DRE GOLFE LOME;IEPP LOME EST;EPL PREGRACIA G/B;BAGUIDA=BAGUIDA;6,174028333;1,330591667;1
10103P084L;DRE GOLFE LOME;IEPP LOME EST;EPL LA MODESTIE DE KAGOME;ADAKPAME;6,173901667;1,299506667;1
10103P086L;DRE GOLFE LOME;IEPP LOME EST;EPL LA POUSSETTE G/A;BAGUIDA=BAGUIDA;6,173898;1,32162;1
10105P175L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPC ONE;ADAKPAME;6,173881;1,275912;1
10103P069L;DRE GOLFE LOME;IEPP LOME EST;EPL GEORGE ELLIOT;BAGUIDA=AVEPOZO;6,173703333;1,34802;1
10103P118L;DRE GOLFE LOME;IEPP LOME EST;EPL PREGRACIA G/A;BAGUIDA=BAGUIDA;6,173676667;1,330878333;1
10103P170L;DRE GOLFE LOME;IEPP LOME EST;EPL LA POUSSETTE G/B;BAGUIDA=BAGUIDA;6,17358;1,3211807;1
10105P124L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP IGBOWOU AMOU;HEDZRANAWOE;6,17354554;1,23706919;0
10103P236L;DRE GOLFE LOME;IEPP LOME EST;EPL AHONE G/B;BAGUIDA=ADAMAVO;6,173273333;1,301105;1
10103P049L;DRE GOLFE LOME;IEPP LOME EST;EPL AHONE G/A;BAGUIDA=ADAMAVO;6,173243333;1,301063333;1
10103P136L;DRE GOLFE LOME;IEPP LOME EST;EPL TATA JOJO G/A;BAGUIDA=ADAMAVO;6,17317;1,31252;1
10103P237L;DRE GOLFE LOME;IEPP LOME EST;EPL LAROUSSE G/B;ADAKPAME;6,173138333;1,28911;1
10103P093L;DRE GOLFE LOME;IEPP LOME EST;EPL LAROUSSE G/A;ADAKPAME;6,1731;1,28897;1
10104P032C;DRE GOLFE LOME;IEPP LOME OUEST;EPC AGBLEGAN;AFLAO-SAGBADO=SAGBADO;6,173023204;1,159139173;1
10105P109L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL SOCRATE;HEDZRANAWOE;6,17297;1,24522;1
10104P086L;DRE GOLFE LOME;IEPP LOME OUEST;EPL GAMALIEL;AFLAO-SAGBADO=AWATAME;6,17297;1,17133;1
10103P032C;DRE GOLFE LOME;IEPP LOME EST;EPE ADAMAVO;BAGUIDA=ADAMAVO;6,172848333;1,302893333;1
10103P245L;DRE GOLFE LOME;IEPP LOME EST;EPL AGNOS AUGUSTIN;BAGUIDA=ADAMAVO;6,172816667;1,311141667;1
10105P222L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL INTERNATIONALE LASSEY;HEDZRANAWOE;6,17277491;1,23636817;1
10105P087L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL MON DEVOIR PLUS;ATTIEGOU;6,17266078;1,268629;1
10103P037C;DRE GOLFE LOME;IEPP LOME EST;EPE BAPTISTE KAGNIKOPE;KANYIKOPE;6,172588333;1,295316667;1
10107P099L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL LES ANGES;BEKLIKAME;6,17258;1,20558;1
10105P243L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL LES CHAMPIONS;ATTIEGOU;6,1725445;1,26401855;1
10103P042C;DRE GOLFE LOME;IEPP LOME EST;EPE METHODISTE LE JOURDAIN;BAGUIDA=ADAMAVO;6,172506667;1,316328333;1
10106P219L;DRE GOLFE LOME;IEPP LOME SUD;EPL LA VICTOIRE;AMOUTIVE;6,17247;1,26283;1
10105P092L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL MONTESQIEU II;ATTIEGOU;6,17246272;1,26644496;1
10107P091L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL MONTESQUIEU;AMOUTIVE;6,17243;1,26643;1
10105P154L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP AGADJI G/B;ADAKPAME;6,17232;1,28072;0
10105P018P;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP HEDZRANAWOE II;HEDZRANAWOE;6,17227;1,24373;0
10103P162C;DRE GOLFE LOME;IEPP LOME EST;EPC ADAKPAME G/A;ADAKPAME;6,17202;1,2846;1
10103P087L;DRE GOLFE LOME;IEPP LOME EST;EPL LA PROVIDENCE;BAGUIDA=BAGUIDA;6,172016667;1,328441667;1
10103P223L;DRE GOLFE LOME;IEPP LOME EST;EPL MOKPOKPO;BAGUIDA=ADAMAVO;6,171963333;1,313503333;1
10104P007P;DRE GOLFE LOME;IEPP LOME OUEST;EPP AWATAME G/A;AFLAOGAKLI;6,17195;1,16393;0
10105P042C;DRE GOLFE LOME;IEPP LOME AEROPORT;EPE EVANGELIQUE KPOTA;BEKPOTA;6,17190259;1,27117436;1
10104P166L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LUMIERE V;AFLAO-SAGBADO=SAGBADO;6,17178;1,1579;1
10105P170L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP NYILE G/B;ATTIEGOU;6,17167738;1,26808044;0
10103P163C;DRE GOLFE LOME;IEPP LOME EST;EPC ADAKPAME G/B;ADAKPAME;6,171636667;1,284735;1
10103P035C;DRE GOLFE LOME;IEPP LOME EST;EPE AVEPOZO G/B;ADAKPAME;6,171598333;1,348841667;1
10103P109L;DRE GOLFE LOME;IEPP LOME EST;EPL MATHIAS;BAGUIDA=BAGUIDA;6,171495;1,31957;1
10103P034C;DRE GOLFE LOME;IEPP LOME EST;EPE AVEPOZO G/A;BAGUIDA=AVEPOZO;6,171453333;1,34866;1
10103P206L;DRE GOLFE LOME;IEPP LOME EST;EPE PENTECOTE BAGUIDA;BAGUIDA=BAGUIDA;6,171267;1,322172;1
10103P073L;DRE GOLFE LOME;IEPP LOME EST;EPL IVOIRE;ADAKPAME;6,171256667;1,293176667;1
10103P025C;DRE GOLFE LOME;IEPP LOME EST;EPC ADAMAVO G/B;BAGUIDA=ADAMAVO;6,17125;1,321926667;1
10103P218L;DRE GOLFE LOME;IEPP LOME EST;EPL TATA JOJO G/B;BAGUIDA=ADAMAVO;6,171101667;1,311275;1
10103P165C;DRE GOLFE LOME;IEPP LOME EST;EPC ADAMAVO G/A;BAGUIDA=ADAMAVO;6,17103;1,31142;1
10105P166L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP FIAGBOME;BEKPOTA;6,17102901;1,27690025;0
10105P002P;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP ADAKPAME G/B;ADAKPAME;6,17100699;1,28186228;0
10105P003P;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP ADAKPAME G/C;ADAKPAME;6,17100698;1,28186185;0
10105P001P;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP ADAKPAME G/A;ADAKPAME;6,17100412;1,2818699;0
10103P067L;DRE GOLFE LOME;IEPP LOME EST;EPL EAU VIVE;BAGUIDA=ADAMAVO;6,170845;1,314571;1
10105P115L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL ZAMENHOF;ATTIEGOU;6,1708;1,26535;1
10103P171L;DRE GOLFE LOME;IEPP LOME EST;EPL JEAN LAMESSE G/A;BAGUIDA=ADAMAVO;6,170761667;1,334681667;1
10103P075L;DRE GOLFE LOME;IEPP LOME EST;EPL JEAN LAMESSE G/B;BAGUIDA=BAGUIDA;6,170761667;1,334681667;1
10104P219L;DRE GOLFE LOME;IEPP LOME OUEST;EPL GLORIA PRISCA;AFLAO-SAGBADO=LANKOUVI;6,170721;1,127127;1
10105P119L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP ENAGBEDZE;HEDZRANAWOE;6,17068;1,247;0
10105P155L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP AGADJI TODJI 1 G/C;BEKPOTA;6,170662;1,274982;0
10103P247L;DRE GOLFE LOME;IEPP LOME EST;EPL L'ETERNEL EST BON G/B;KANYIKOPE;6,170466667;1,295031667;1
10103P196L;DRE GOLFE LOME;IEPP LOME EST;EPL VIC INTELLIGENCIA;BAGUIDA=AVEPOZO;6,170361667;1,346881667;1
10103P088L;DRE GOLFE LOME;IEPP LOME EST;EPL LA RENAISSANCE ADAMAVO;BAGUIDA=ADAMAVO;6,17035;1,306151667;1
10103P011P;DRE GOLFE LOME;IEPP LOME EST;EPP BAGUIDA II;BAGUIDA=BAGUIDA;6,170324;1,325183;0
10103P103L;DRE GOLFE LOME;IEPP LOME EST;EPL L'ETERNEL EST BON G/A;KANYIKOPE;6,170321667;1,295036667;1
10103P028C;DRE GOLFE LOME;IEPP LOME EST;EPC AVEPOZO;BAGUIDA=AVEPOZO;6,17032;1,34325;1
10103P250C;DRE GOLFE LOME;IEPP LOME EST;EPP AVEPOZO PLAGE G/B;BAGUIDA=AVEPOZO;6,170316667;1,353488333;0
10103P043L;DRE GOLFE LOME;IEPP LOME EST;EPL SAINT ESPRIT AVEPOZO;BAGUIDA=AVEPOZO;6,170275;1,343228;1
10103P100L;DRE GOLFE LOME;IEPP LOME EST;EPL LE PLAISIR;BAGUIDA=BAGUIDA;6,170163333;1,314861667;1
10107P105L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL LA TOLERANCE;TOKOINWUITI;6,170003;1,228681;1
10105P159L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP AMOU OBLO G/A;BEKPOTA;6,16985799;1,27864386;0
10103P059L;DRE GOLFE LOME;IEPP LOME EST;EPL LE CORRIDOR DU SUCCES;ADAKPAME;6,169853333;1,289928333;1
10105P043C;DRE GOLFE LOME;IEPP LOME AEROPORT;EPE BAPTISTE BON BERGER;ANFAME;6,16978;1,24047;1
10104P139L;DRE GOLFE LOME;IEPP LOME OUEST;EPL MON BERGER I;SOVIEPE;6,169689;1,340551;1
10103P094L;DRE GOLFE LOME;IEPP LOME EST;EPL L'AURORE;BAGUIDA=ADAMAVO;6,16957;1,30988;1
10103P083L;DRE GOLFE LOME;IEPP LOME EST;EPL LA LUMIERE DE KAGOME;BEKPOTA;6,169551667;1,300428333;1
10105P022P;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP HOUNTIGOME G/B;HEDZRANAWOE;6,16952258;1,24218195;0
10105P021P;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP HOUNTIGOME G/A;HEDZRANAWOE;6,16948;1,2422;0
10103P244L;DRE GOLFE LOME;IEPP LOME EST;EPL LES COURS MILLENAIRES DE L'AFRIQUE DE L'OUEST;ADAKPAME;6,169463333;1,286113333;1
10103P082L;DRE GOLFE LOME;IEPP LOME EST;EPL LA LIBERTE D'AVEPOZO;BAGUIDA=DEVEGO;6,169336667;1,349073333;1
10103P149L;DRE GOLFE LOME;IEPP LOME EST;EPL NOUVELLE ETOILE;ADAKPAME;6,169213;1,285819;1
10103P085L;DRE GOLFE LOME;IEPP LOME EST;EPL LA NATION;BAGUIDA=BAGUIDA;6,16918;1,303846667;1
10107P009P;DRE GOLFE LOME;IEPP LOME CENTRE;EPP ADJOMAYI G/A;BEKLIKAME;6,16913;1,2049;0
10107P010P;DRE GOLFE LOME;IEPP LOME CENTRE;EPP ADJOMAYI G/B;BEKLIKAME;6,16908575;1,20501301;0
10107P085L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL LA THEORIE;BEKLIKAME;6,16879491;1,20730628;1
10103P040C;DRE GOLFE LOME;IEPP LOME EST;EPE METHODISTE EZECHIEL BAGUIDA;BAGUIDA=BAGUIDA;6,168641667;1,329958333;1
10105P176L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL LIBERTE DIVINE;BEKPOTA;6,16856742;1,27271799;1
10105P047C;DRE GOLFE LOME;IEPP LOME AEROPORT;EPE DZIFA KPOTA;BEKPOTA;6,16836922;1,27421538;1
10103P117L;DRE GOLFE LOME;IEPP LOME EST;EPL PAUL ANGELE;KANYIKOPE;6,168316667;1,306225;1
10103P131L;DRE GOLFE LOME;IEPP LOME EST;EPL SAINTE ANGELE;BAGUIDA=ADAMAVO;6,168316667;1,306225;1
10105P029P;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP WUITI ATSATI G/B;TOKOINWUITI;6,16821568;1,23641279;0
10105P028P;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP WUITI ATSATI G/A;TOKOINWUITI;6,16812;1,23665;0
10103P125L;DRE GOLFE LOME;IEPP LOME EST;EPL ANTOINE-ANFAME;ANFAME;6,16812;1,28007;1
10105P044C;DRE GOLFE LOME;IEPP LOME AEROPORT;EPE ECOLE EVANGELIQUE PENTECOTE DU TOGO;BEKPOTA;6,16809452;1,26002168;1
10105P204C;DRE GOLFE LOME;IEPP LOME AEROPORT;EPC SAINTE RITA TOKOIN WUITI;TOKOINN'KAFU;6,16783643;1,24101392;1
10105P248L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL L'ECLAT DES ETOILES;BEKPOTA;6,16780027;1,26580162;1
10103P012P;DRE GOLFE LOME;IEPP LOME EST;EPP BAGUIDA CENTRE;BAGUIDA=BAGUIDA;6,167752;1,32377;0
10105P153L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP AGADJI G/A;ADAKPAME;6,16752;1,27;0
10103P222L;DRE GOLFE LOME;IEPP LOME EST;EPL LE BEAU TEMPS;ADAKPAME;6,167508333;1,288026667;1
10105P249L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL NETHANIA;TOKOINAEROPORT;6,16749439;1,24473302;1
10105P185L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL ADODO G/A;BEKPOTA;6,16738792;1,26996221;1
10103P217L;DRE GOLFE LOME;IEPP LOME EST;EPL LE BON MEDIATEUR;ADAKPAME;6,167341;1,286477;1
10103P224L;DRE GOLFE LOME;IEPP LOME EST;EPL SAINT MICHEL AMEVAL;BEKPOTA;6,167301667;1,275096667;1
10105P215L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL OMARUS ADODO;BEKPOTA;6,16728;1,27007;1
10103P051L;DRE GOLFE LOME;IEPP LOME EST;EPL AVENIR ASSURE;KANYIKOPE;6,16728;1,29718;1
10105P005P;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP ANFAME NORD II;ANFAME;6,16724072;1,26778946;0
10103P182L;DRE GOLFE LOME;IEPP LOME EST;EPL LA LUMIERE DU SAVOIR;BAGUIDA=BAGUIDA;6,167149;1,317237;1
10105P040C;DRE GOLFE LOME;IEPP LOME AEROPORT;EPE ASSEMBLEE DE DIEU EBEN EZER;SAINTJOSEPH;6,16714169;1,24434438;1
10107P076L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL LE TREMPLIN;TOKOINWUITI;6,166806;1,229178;1
10103P232L;DRE GOLFE LOME;IEPP LOME EST;EPL MA VISION;BAGUIDA=BAGUIDA;6,166732;1,301007;1
10103P219L;DRE GOLFE LOME;IEPP LOME EST;EPL LA VISION DE KAGOME;KANYIKOPE;6,166706667;1,301083333;1
10107P082L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL BOUAKA;BEKPOTA;6,1667;1,2262;1
10103P062L;DRE GOLFE LOME;IEPP LOME EST;EPL DIEU BENIT;ADAKPAME;6,166653333;1,288765;1
10105P244L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL ROYAL INTERNATIONAL CHRISTIAN ACADEMY;ANFAME;6,16658631;1,26887616;1
10103P139L;DRE GOLFE LOME;IEPP LOME EST;EPL YEME;BAGUIDA=ADAMAVO;6,166568333;1,308401667;1
10106P200L;DRE GOLFE LOME;IEPP LOME SUD;EPL LA PROVIDENCE;AMOUTIVE;6,16652;1,26393;1
10105P068L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP CENTRALE AMLAME G/B;AMOUTIVE;6,16650331;1,23600619;0
10103P135L;DRE GOLFE LOME;IEPP LOME EST;EPL UNIVERSELLE;ADAKPAME;6,166446667;1,282781667;1
10105P134L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPP KPATEGAN G/B;BEKPOTA;6,166413;1,263982;0
10103P212C;DRE GOLFE LOME;IEPP LOME EST;EPI RIYAD AS SOLIHINE;KANYIKOPE;6,166398333;1,291075;1
10103P104L;DRE GOLFE LOME;IEPP LOME EST;EPL MA PATRIE;KANYIKOPE;6,16622;1,2946;1
10105P103L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL SAINTE FAMILLE DE NUKAFU G/A;TOKOINN'KAFU;6,1661;1,23783;1
